150.73,6.2401,-63.927,31.057,-0.1465,0.32899999999999996,4.2053,1.105
-7.1774,6.8834,-52.933,49.097,-5.4905,-4.9296,4.2053,1.105
7.1774,3.9242,-35.251,62.0,-0.958,-0.4067,4.2053,1.105
337.34,4.3102,-31.964000000000002,79.127,-2.2213,-1.6905,4.2053,1.105
-136.37,5.4681,-32.984,86.777,5.3254,5.876,4.2053,1.105
136.37,6.6261,-25.276,109.84,5.8484,6.6091,4.2053,1.105
193.79,5.2108,14.735,91.572,4.3127,4.9469,4.2053,1.105
93.306,1.351,64.947,21.009,-0.1471,0.3926,4.2053,1.105
-21.531999999999996,5.2108,81.26899999999999,43.273999999999994,-5.9293,-5.4217,4.2053,1.105
150.73,4.3102,86.256,48.983000000000004,-0.5108,-0.0109,4.2053,1.105
-35.887,7.2694,100.2,31.171,-2.8028,-2.3247,4.2053,1.105
-394.76,-0.57898,70.501,-38.479,4.3603,4.9398,4.2053,1.105
222.5,8.4274,60.64,-82.781,6.3245,7.1495,4.2053,1.105
-179.43,9.4567,30.717,-101.51,3.1247,3.6695,4.2053,1.105
-595.72,5.8541,-19.836,-85.521,4.6565,5.2572,4.2053,1.105
279.92,4.3102,-71.408,-37.794000000000004,-1.0216,-0.5275,4.2053,1.105
-93.306,10.229,-103.37,47.727,-5.1371,-4.5614,4.2053,1.105
107.66,5.3395,-74.922,74.445,-0.3039,0.2853,4.2053,1.105
35.887,3.5382,-37.177,75.816,-2.8824,-2.4185,4.2053,1.105
208.14,6.6261,-41.258,91.458,4.4939,5.0067,4.2053,1.105
-236.85,8.17,-42.618,99.679,7.6783,8.425,4.2053,1.105
7.1774,8.2987,-49.192,106.64,4.8743,5.4802,4.2053,1.105
-64.597,9.5853,-14.847999999999999,137.13,3.4144,4.0518,4.2053,1.105
7.1774,6.8834,31.283,105.62,-0.6914,-0.2165,4.2053,1.105
-21.531999999999996,3.4095,54.178999999999995,88.83200000000001,-4.4425,-3.9002,4.2053,1.105
-423.47,2.5089,61.66,34.482,0.1157,0.6605,4.2053,1.105
78.95100000000001,5.7255,56.446000000000005,-74.331,-3.0019,-2.4847,4.2053,1.105
-78.95100000000001,3.9242,62.794,-81.639,4.8055,5.4339,4.2053,1.105
-452.18,5.7255,71.408,-84.036,5.8946,6.6541,4.2053,1.105
21.531999999999996,5.4681,56.446000000000005,-85.521,4.2022,4.7484,4.2053,1.105
-351.69,12.03,33.324,-103.56,5.0722,5.6408,4.2053,1.105
-78.95100000000001,6.1114,-79.456,-40.876,-0.0945,0.4125,4.2053,1.105
-21.531999999999996,9.9713,-101.56,-55.833999999999996,0.5044,1.0647,4.2053,1.105
122.02,9.328,-108.93,-49.897,-2.8882,-2.4185,4.2053,1.105
-265.56,7.2694,-82.516,70.335,4.9822,5.5149,4.2053,1.105
-64.597,5.9828,-45.905,107.22,6.5269,7.3069,4.2053,1.105
7.1774,8.6847,-35.024,144.32,3.9278,4.5672,4.2053,1.105
107.66,4.8248,94.07700000000001,58.803000000000004,3.9715,4.5839,4.2053,1.105
-452.18,7.9127,105.64,55.606,-5.4044,-4.9013,4.2053,1.105
-380.4,6.7548,113.23,0.22835999999999998,-1.3288,-0.7942,4.2053,1.105
-136.37,5.0821,65.28699999999999,-64.968,-2.9152,-2.3774,4.2053,1.105
-35.887,4.9535,62.567,-74.902,5.6955,6.2872,4.2053,1.105
7.1774,9.714,-13.035,-92.943,6.7036,7.4869,4.2053,1.105
-236.85,8.2987,-95.324,-54.578,2.9775,3.5089,4.2053,1.105
107.66,8.942,-103.6,-51.381,4.6064,5.2193,4.2053,1.105
-208.14,9.1993,-102.01,-20.21,-0.4806,0.063,4.2053,1.105
-78.95100000000001,0.45032,-51.119,84.72200000000001,-5.0658,-4.4913,4.2053,1.105
-64.597,5.8541,-45.225,95.454,-0.7922,-0.2544,4.2053,1.105
-122.02,7.3981,-49.872,113.04,-3.5333,-3.0945,4.2053,1.105
7.1774,9.4567,-27.883000000000003,143.41,4.7117,5.265,4.2053,1.105
-165.08,4.3102,22.555999999999997,114.18,6.4093,7.2131,4.2053,1.105
222.5,5.0821,77.189,31.741999999999997,3.7794,4.368,4.2053,1.105
-294.27,4.3102,83.083,42.361000000000004,4.7175,5.3433,4.2053,1.105
-136.37,-0.7076399999999999,90.11,50.353,-4.3648,-3.8186,4.2053,1.105
-251.21,7.9127,103.6,45.672,0.0848,0.6727,4.2053,1.105
-93.306,7.6554,123.43,-0.7992600000000001,-3.7955,-3.3001,4.2053,1.105
-136.37,5.9828,60.98,-77.072,4.5954,5.1641,4.2053,1.105
-308.63,5.4681,72.428,-85.978,6.7736,7.5254,4.2053,1.105
-222.5,10.743,17.682000000000002,-96.48200000000001,4.6308,5.2039,4.2053,1.105
-150.73,7.3981,-15.755,-95.454,3.8507,4.4611,4.4006,1.274
-165.08,6.1114,-53.726000000000006,-84.036,-0.0668,0.4523,4.4006,1.274
-251.21,4.4388,-94.64399999999999,-52.409,-4.9218,-4.3352,4.4006,1.274
165.08,6.3688,-101.78,-50.353,-0.2596,0.2712,4.4006,1.274
150.73,11.001,-119.69,37.223,-3.2782,-2.813,4.4006,1.274
35.887,8.556000000000001,-90.90299999999999,65.768,5.2617,5.8535,4.4006,1.274
-251.21,-0.32166,-62.45399999999999,91.344,5.7559,6.5449,4.4006,1.274
-64.597,2.8949,-45.565,96.71,4.8595,5.4879,4.4006,1.274
251.21,6.4974,-46.358999999999995,102.65,5.5702,6.1703,4.4006,1.274
-165.08,5.7255,-51.006,113.15,-0.0315,0.4626,4.4006,1.274
-322.98,6.7548,-42.278,124.57,-5.6273,-5.0613,4.4006,1.274
-21.531999999999996,3.2809,89.77,51.153,0.6053,1.1746,4.4006,1.274
-136.37,4.4388,100.08,54.35,-2.9396,-2.4114,4.4006,1.274
-337.34,7.6554,6.5741,-119.55,4.7477,5.2989999999999995,4.4006,1.274
-265.56,7.3981,-39.898,-95.34,6.151,6.8964,4.4006,1.274
64.597,11.387,-72.20100000000001,-72.27600000000001,4.4149,5.0157,4.4006,1.274
-21.531999999999996,7.6554,-46.925,131.19,-0.2667,0.2789,4.4006,1.274
-351.69,7.1407,6.4607,-112.47,-5.4841,-4.954,4.4006,1.274
-538.3,10.229,-43.978,-96.71,-1.7657,-1.2607,4.4006,1.274
7.1774,7.9127,-90.45,-47.156000000000006,-2.7539,-2.2592,4.4006,1.274
-107.66,7.0121,-97.478,-54.236000000000004,5.6351,6.2236,4.4006,1.274
-7.1774,7.2694,-105.75,-53.665,6.4363,7.269,4.4006,1.274
-50.242,11.644,-132.73,10.162,3.3688,3.9323,4.4006,1.274
-480.89,2.1229,-48.285,121.83,5.441,6.0437,4.4006,1.274
-366.05,11.258,1.9269,141.93,-0.1227,0.3695,4.4006,1.274
-7.1774,6.8834,82.62899999999999,44.873000000000005,-5.2187,-4.659,4.4006,1.274
78.95100000000001,5.9828,88.977,51.381,-0.8334,-0.2448,4.4006,1.274
-351.69,5.0821,71.295,-86.32,-3.1857,-2.7057,4.4006,1.274
-107.66,9.0707,53.839,-87.919,4.5839,5.1339,4.4006,1.274
-136.37,9.714,-58.146,-88.26100000000001,5.7758,6.5462,4.4006,1.274
-208.14,8.942,-82.743,-63.941,4.2106,4.7972,4.4006,1.274
-394.76,12.802,-134.32,16.784000000000002,5.1705,5.8477,4.4006,1.274
-122.02,8.556000000000001,-109.15,57.661,-0.9432,-0.4504,4.4006,1.274
-595.72,7.9127,127.17,-13.702,-0.1459,0.3958,4.4006,1.274
-279.92,8.4274,102.46,-48.641000000000005,-3.7569,-3.284,4.4006,1.274
35.887,4.8248,87.73,-68.965,4.526,5.13,4.4006,1.274
-251.21,7.3981,70.275,-80.26899999999999,6.232,7.0255,4.4006,1.274
-136.37,7.3981,-105.07,-57.20399999999999,5.2502,5.8516,4.4006,1.274
-279.92,7.3981,-84.896,87.804,4.8062,5.4185,4.4006,1.274
-64.597,7.2694,-48.512,116.12,-0.6072,-0.1182,4.4006,1.274
-279.92,7.9127,10.880999999999998,143.41,-5.1911,-4.5832,4.4006,1.274
-21.531999999999996,10.1,-107.57,-14.615,-0.5757,-0.0276,4.4006,1.274
-366.05,4.1815,-27.203000000000003,126.28,-2.8002,-2.3337,4.4006,1.274
380.4,7.1407,82.40299999999999,80.725,4.758,5.3074,4.4006,1.274
21.531999999999996,7.5267,92.15,54.007,5.5027,6.2699,4.4006,1.274
-452.18,9.8426,26.07,-98.195,5.2181,5.8799,4.4006,1.274
-78.95100000000001,9.328,-81.382,-77.414,6.1741,6.8424,4.4006,1.274
-21.531999999999996,8.17,-95.43700000000001,-54.578,-0.7511,-0.2544,4.4006,1.274
165.08,8.17,-108.36,-40.534,-6.2139999999999995,-5.6755,4.4006,1.274
-7.1774,5.2108,-128.53,7.0792,-0.5025,0.0373,4.4006,1.274
-50.242,11.515,-136.02,29.915,-3.0655,-2.5361,4.4006,1.274
193.79,7.7841,-111.19,65.99600000000001,4.909,5.4853,4.4006,1.274
-538.3,10.485999999999999,-18.475,-124.8,5.4314,6.1851,4.4006,1.274
7.1774,8.8133,-98.044,-54.806000000000004,4.3397,4.9096,4.4006,1.274
-193.79,11.001,-105.19,-52.865,5.5612,6.1735,4.4006,1.274
-251.21,10.229,-120.37,-13.587,-0.5115,0.0276,4.4006,1.274
-351.69,-0.57898,-63.474,103.9,-5.8073,-5.2315,4.4006,1.274
-222.5,5.9828,-50.43899999999999,108.01,-2.3408,-1.8197,4.4006,1.274
-222.5,6.3688,66.64699999999999,109.27,-2.9242,-2.4455,4.4006,1.274
-222.5,5.4681,88.29700000000001,78.898,5.4879,6.0392,4.4006,1.274
-279.92,10.872,117.09,9.3628,5.245,6.0623,4.4006,1.274
-279.92,8.4274,124.57,-4.9097,4.0101,4.6096,4.48,1.2827
-710.56,2.1229,110.97,-50.582,5.9165,6.5449,4.48,1.2827
-236.85,8.17,97.931,-71.134,-0.6175,-0.1394,4.48,1.2827
-452.18,7.1407,68.12100000000001,-79.583,-5.5021,-4.9687,4.48,1.2827
-222.5,7.6554,39.558,-91.344,-1.837,-1.2812,4.48,1.2827
-136.37,13.445,15.642000000000001,-100.48,-3.3875,-2.8901,4.48,1.2827
-122.02,10.615,-8.841000000000001,-110.87,4.6044,5.1718,4.48,1.2827
-394.76,8.8133,-22.443,-122.4,5.7796,6.5532,4.48,1.2827
7.1774,10.615,-85.57600000000001,-76.729,4.821000000000001,5.3915,4.48,1.2827
-337.34,9.328,-130.91,7.3075,5.5181,6.1844,4.48,1.2827
-251.21,12.931,-130.57,22.493000000000002,-0.6547,-0.1375,4.48,1.2827
-222.5,13.187999999999999,-127.29,63.827,-4.7522,-4.1797,4.48,1.2827
-322.98,1.0936,-59.053000000000004,102.76,-0.7094,-0.1754,4.48,1.2827
179.43,8.942,-50.666000000000004,122.52,-4.2388,-3.8147,4.48,1.2827
-294.27,5.9828,106.89,27.974,4.6552,5.2393,4.48,1.2827
-265.56,10.229,-67.441,-101.96,6.3669,7.1611,4.48,1.2827
-380.4,9.1993,-86.37,-79.355,5.4095,6.0244,4.48,1.2827
150.73,7.3981,-105.19,-42.818000000000005,4.9167,5.5528,4.48,1.2827
78.95100000000001,10.743,-117.54,-22.037,-0.6753,-0.2005,4.48,1.2827
-509.6,12.159,-27.996,-119.55,-1.2954,-0.7402,4.48,1.2827
-638.79,13.317,-53.04600000000001,-108.59,-3.2108,-2.7372,4.48,1.2827
-279.92,11.129000000000001,-96.79700000000001,-60.173,5.0086,5.5567,4.48,1.2827
-236.85,2.3802,-105.19,-49.668,5.0426,5.7597,4.48,1.2827
-78.95100000000001,12.415999999999999,-123.55,-7.6501,5.4886,6.1035,4.48,1.2827
-93.306,11.258,-133.52,15.414000000000001,6.0206,6.6708,4.48,1.2827
-7.1774,11.129000000000001,-119.24,75.473,-0.6528,-0.1568,4.48,1.2827
-93.306,8.6847,-89.54299999999999,94.541,-5.8297,-5.2682,4.48,1.2827
-380.4,8.942,21.309,137.13,-0.6766,-0.1696,4.48,1.2827
78.95100000000001,10.357000000000001,44.205,137.47,-3.2628,-2.7591,4.48,1.2827
-35.887,7.1407,74.468,103.9,5.1088,5.6916,4.48,1.2827
-107.66,6.4974,97.931,57.775,5.7758,6.5571,4.48,1.2827
7.1774,6.4974,104.51,49.553999999999995,4.7895,5.3877,4.48,1.2827
-739.27,8.942,122.07,5.4806,5.3382,5.9422,4.48,1.2827
-452.18,8.8133,123.09,-10.39,-0.2114,0.3058,4.48,1.2827
-136.37,7.6554,132.84,-43.731,-5.531000000000001,-4.9437,4.48,1.2827
-466.53,6.4974,103.71,-71.02,-2.8342,-2.3144,4.48,1.2827
-122.02,10.229,60.98,-86.663,-3.3476,-2.8644,4.48,1.2827
-208.14,13.703,-11.107999999999999,-117.72,6.2037,6.7563,4.48,1.2827
-322.98,12.287,-83.76299999999999,-85.292,5.8265,6.6162,4.48,1.2827
-394.76,4.1815,-106.32,-47.042,4.5029,5.1101,4.48,1.2827
-251.21,13.187999999999999,-133.18,36.652,5.4853,6.1202,4.48,1.2827
-265.56,8.942,-88.29700000000001,96.48200000000001,-0.5609,-0.0745,4.48,1.2827
150.73,6.2401,-46.245,119.55,-4.9366,-4.413,4.48,1.2827
-122.02,6.4974,-33.097,130.17,-2.2707,-1.7535,4.48,1.2827
-351.69,4.3102,88.977,70.792,-3.8636,-3.3945,4.48,1.2827
-122.02,4.8248,103.48,45.215,5.2232,5.797000000000001,4.48,1.2827
-279.92,7.9127,103.6,30.943,6.6117,7.4136,4.48,1.2827
-638.79,4.5675,107.45,-63.941,4.7567,5.3247,4.48,1.2827
-509.6,6.2401,39.218,-91.23,4.6822,5.3131,4.48,1.2827
-322.98,10.357000000000001,-4.7605,-107.9,-0.5937,-0.0925,4.48,1.2827
-294.27,9.5853,-27.543000000000003,-117.61,-4.5151,-3.9445,4.48,1.2827
-165.08,8.8133,-76.055,-95.79700000000001,-1.4097,-0.8764,4.48,1.2827
-567.01,10.1,-95.551,-72.39,-3.9452,-3.534,4.48,1.2827
-165.08,7.0121,-69.708,108.59,5.3138,5.8715,4.48,1.2827
93.306,9.0707,-39.330999999999996,131.54,6.8257,7.6160000000000005,4.48,1.2827
-179.43,7.7841,-14.622,137.13,6.2885,6.9099,4.48,1.2827
-466.53,3.9242,88.637,80.383,4.9019,5.5432,4.48,1.2827
-107.66,6.6261,92.83,58.232,0.1144,0.5924,4.48,1.2827
-308.63,6.3688,101.67,50.239,-4.6822,-4.0904,4.48,1.2827
-351.69,9.328,119.81,-52.409,-1.3545,-0.8135,4.48,1.2827
-366.05,7.6554,102.35,-74.445,-3.6149,-3.1369,4.48,1.2827
-7.1774,9.5853,-79.569,-97.053,5.4982,6.0842,4.48,1.2827
-107.66,9.8426,-94.64399999999999,-69.193,5.7713,6.516,4.48,1.2827
-122.02,6.7548,86.256,96.71,5.7546,6.356,4.48,1.2827
-265.56,5.4681,88.863,60.287,6.3431,6.9992,4.48,1.2827
-380.4,8.942,107.34,34.025999999999996,-0.5198,-0.0186,4.48,1.2827
